path,file_type,purpose_guess,current_use,keep_archive_rewrite_delete_candidate,notes
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000001-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000001-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000001-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000001-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000002/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000002/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000002-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000002-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000002-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000002-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000002-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-094-of-129-batch-000002-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129/extraction_preflight_summary.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000001/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000001/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000001-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000001-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000001-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000001-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000001-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000001-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000002/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000002/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000002-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000002-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000002-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000002-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000002-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-095-of-129-batch-000002-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129/extraction_preflight_summary.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000001/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000001/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000001-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000001-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000001-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000001-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000001-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000001-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000002/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000002/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000002-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000002-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000002-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000002-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000002-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-096-of-129-batch-000002-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129/extraction_preflight_summary.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000001/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000001/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000001-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000001-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000001-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000001-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000001-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000001-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000002/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000002/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000002-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000002-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000002-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000002-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000002-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-097-of-129-batch-000002-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129/extraction_preflight_summary.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000001/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000001/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000001-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000001-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000001-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000001-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000001-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000001-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000002/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000002/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000002-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000002-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000002-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000002-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000002-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-098-of-129-batch-000002-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129/extraction_preflight_summary.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000001/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000001/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000001-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000001-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000001-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000001-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000001-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000001-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000002/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000002/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000002-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000002-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000002-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000002-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000002-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-099-of-129-batch-000002-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129/extraction_preflight_summary.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000001/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000001/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000001-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000001-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000001-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000001-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000001-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000001-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000002/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000002/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000002-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000002-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000002-transaction-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000002-transaction-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000002-window-aggregates/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-100-of-129-batch-000002-window-aggregates/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-101-of-129/extraction_preflight_summary.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-101-of-129/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-101-of-129/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-101-of-129-batch-000001/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-101-of-129-batch-000001/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-101-of-129-batch-000001-base/extraction_telemetry.csv,.csv,shadow governed output,shadow_review,keep,
/Users/paulmorison/promotions_runtime_governed/logs/e2e-live-20260619T123109-completed-store_sku_hash_bucket-partition-101-of-129-batch-000001-base/sql_diagnostics_summary.txt,.txt,shadow governed output,shadow_review,keep,
